offense_id,incident_id,attempt_complete_flag,location_id,agency_id,incident_date,incident_hour,cleared_except_id,cleared_except_date,,incident_id,offender_id,age,sex_code,Offense- Offense ID,Offense-Incident ID,Offense- Offense Type ID,Offense-Location ID
93160812,85229048,C,41,20177,6/2/2016 0:00,14,6,,,85229048,96121801,18,M,93160812,85229048,56,41
93162271,85229425,C,41,20194,2/19/2016 0:00,14,6,,,85229425,96124142,13,M,93162271,85229425,56,41
93163712,85230465,C,41,20194,5/20/2016 0:00,8,2,6/20/2016 0:00,,85230465,96124820,18,M,93163712,85230465,56,41
93163422,85230691,C,20,20185,5/14/2016 0:00,12,6,,,85230691,96123612,32,M,93163422,85230691,56,20
93164246,85231279,C,20,20212,5/2/2016 0:00,17,2,6/17/2016 0:00,,85231279,96125352,13,M,93164246,85231279,56,20
93164291,85231317,C,25,20212,5/27/2016 0:00,13,2,6/29/2016 0:00,,85231317,96125407,34,M,93164291,85231317,56,25
93165807,85232689,C,41,20211,4/28/2016 0:00,12,6,,,85232689,96125842,18,M,93165807,85232689,56,41
93165920,85232802,C,20,20185,4/1/2016 0:00,20,4,6/27/2016 0:00,,85232802,96127224,14,M,93165920,85232802,56,20
93167202,85233093,C,20,20105,6/2/2016 0:00,8,6,,,85233093,96128374,53,M,93167202,85233093,56,20
93167378,85233241,C,13,20105,5/4/2016 0:00,12,6,,,85233241,96128535,16,M,93167378,85233241,56,13
93167497,85233358,C,41,20105,5/31/2016 0:00,8,6,,,85233358,96129191,15,F,93167497,85233358,56,41
93167524,85233383,C,20,20105,5/17/2016 0:00,0,6,,,85233383,96128688,55,M,93167524,85233383,56,20
93169239,85234984,C,20,20239,1/1/2016 0:00,0,6,,,85234984,96130473,16,F,93169239,85234984,56,20
93170305,85235354,C,14,20247,2/19/2016 0:00,20,4,6/28/2016 0:00,,85235354,96131701,25,M,93170305,85235354,56,14
93168097,85235960,C,40,20240,6/3/2016 0:00,14,6,,,85235960,96130322,,M,93168097,85235960,56,40
93169128,85235988,C,20,20105,6/5/2016 0:00,8,5,6/22/2016 0:00,,85235988,96130358,7,M,93169128,85235988,56,20
93169849,85236723,C,20,20247,6/6/2016 0:00,21,6,,,85236723,96132099,69,M,93169849,85236723,56,20
93172405,85238012,C,20,20265,6/24/2016 0:00,15,6,,,85238012,96132718,,,93172405,85238012,56,20
93171820,85238362,C,20,20278,5/20/2016 0:00,8,6,,,85238362,96135142,6,M,93171820,85238362,56,20
,,,,,,,,,,85238362,96135141,9,M,93171820,85238362,56,20
93171744,85238899,C,20,20269,6/11/2016 0:00,0,6,,,85238899,96135061,17,M,93171744,85238899,56,20
93173273,85239521,C,20,20105,6/8/2016 0:00,21,6,,,85239521,96134677,30,M,93173273,85239521,56,20
93173508,85239667,C,20,20271,1/1/2016 0:00,0,6,,,85239667,96134928,44,M,93173508,85239667,56,20
93173621,85239731,C,20,20271,1/1/2016 0:00,0,6,,,85239731,96135576,42,M,93173621,85239731,56,20
93174479,85239947,C,13,20105,6/14/2016 0:00,21,6,,,85239947,96135832,17,M,93174479,85239947,56,13
93174783,85240202,C,20,20271,6/24/2016 0:00,19,6,,,85240202,96136896,25,F,93174783,85240202,56,20
93175058,85240440,C,25,20283,6/11/2016 0:00,14,6,,,85240440,96137429,30,M,93175058,85240440,56,25
93174097,85240852,C,20,20271,6/17/2016 0:00,11,2,6/29/2016 0:00,,85240852,96136544,70,M,93174097,85240852,56,20
93176228,85241617,C,20,20283,6/18/2016 0:00,21,6,,,85241617,96137620,19,F,93176228,85241617,56,20
93176556,85242873,C,20,20300,6/14/2016 0:00,14,6,,,85242873,96137980,54,M,93176556,85242873,56,20
93179114,85243342,C,20,20297,6/17/2016 0:00,19,6,,,85243342,96139540,28,M,93179114,85243342,56,20
93179864,85244455,C,20,20105,6/22/2016 0:00,14,6,,,85244455,96141760,18,M,93179864,85244455,56,20
93180404,85245579,C,15,20309,1/1/2016 0:00,0,6,,,85245579,96141898,32,F,93180404,85245579,56,15
93181276,85245884,C,20,20318,4/19/2016 0:00,10,2,5/13/2016 0:00,,85245884,96142814,55,M,93181276,85245884,56,20
93180972,85246047,C,21,20309,1/1/2016 0:00,0,6,,,85246047,96143476,52,M,93180972,85246047,56,21
93180999,85246067,C,20,20309,3/1/2016 0:00,0,6,,,85246067,96143012,20,M,93180999,85246067,56,20
93182160,85246213,C,20,20318,6/1/2016 0:00,,6,,,85246213,96144171,36,M,93182160,85246213,56,20
93181461,85246527,C,41,20309,5/16/2016 0:00,8,6,,,85246527,96143025,32,M,93181461,85246527,56,41
93181783,85246802,C,20,20318,5/27/2016 0:00,,6,,,85246802,96144374,49,M,93181783,85246802,56,20
93183161,85247137,C,46,20318,6/22/2016 0:00,,6,,,85247137,96144776,18,M,93183161,85247137,56,46
93183199,85247171,C,41,20332,5/23/2016 0:00,,6,,,85247171,96144808,,,93183199,85247171,56,41
93183273,85247236,C,20,20309,6/8/2016 0:00,0,6,,,85247236,96144891,,F,93183273,85247236,56,20
,,,,,,,,,,85247236,96144888,36,M,93183273,85247236,56,20
93183839,85248668,C,20,20343,3/20/2016 0:00,16,6,,,85248668,96145925,22,M,93183839,85248668,56,20
93185681,85249357,C,20,20354,6/6/2016 0:00,18,6,,,85249357,96148285,35,M,93185681,85249357,56,20
93185709,85249374,C,20,20354,6/7/2016 0:00,14,6,,,85249374,96148318,53,M,93185709,85249374,56,20
93184744,85249574,C,20,20343,6/8/2016 0:00,23,6,,,85249574,96147193,,M,93184744,85249574,56,20
93185943,85250572,C,20,20354,6/10/2016 0:00,9,6,,,85250572,96148562,,U,93185943,85250572,56,20
93188139,85250734,C,20,20289,1/27/2016 0:00,16,6,,,85250734,96149688,,U,93188139,85250734,56,20
93188262,85250823,C,20,20356,2/1/2016 0:00,12,6,,,85250823,96148920,34,M,93188262,85250823,56,20
93188312,85250861,C,20,20356,3/2/2016 0:00,10,6,,,85250861,96148965,45,M,93188312,85250861,56,20
93187476,85250910,C,41,20289,2/23/2016 0:00,10,6,,,85250910,96149021,15,M,93187476,85250910,56,41
93188737,85251200,C,20,20289,1/2/2016 0:00,20,2,6/30/2016 0:00,,85251200,96151543,35,M,93188737,85251200,56,20
93188809,85251264,C,20,20369,1/1/2016 0:00,,6,,,85251264,96150504,26,M,93188809,85251264,56,20
,,,,,,,,,,85251264,96150501,51,F,93188809,85251264,56,20
93188923,85251379,C,41,20356,4/27/2016 0:00,3,6,,,85251379,96150627,15,M,93188923,85251379,56,41
93189444,85251475,C,20,20289,4/4/2016 0:00,18,2,6/30/2016 0:00,,85251475,96150730,41,M,93189444,85251475,56,20
93188128,85251784,C,20,20354,6/13/2016 0:00,21,6,,,85251784,96148769,39,M,93188128,85251784,56,20
93188077,85252515,C,20,20354,6/24/2016 0:00,12,6,,,85252515,96151608,33,M,93188077,85252515,56,20
93189753,85253073,C,20,20289,1/1/2016 0:00,0,2,6/17/2016 0:00,,85253073,96151026,42,M,93189753,85253073,56,20
93189913,85253215,C,10,20356,5/18/2016 0:00,2,6,,,85253215,96153196,17,M,93189913,85253215,56,10
93190020,85253319,A,25,20289,4/16/2016 0:00,23,6,,,85253319,96152561,22,M,93190020,85253319,56,25
93189760,85253724,C,41,20289,4/12/2016 0:00,9,6,,,85253724,96152302,12,M,93189760,85253724,56,41
93190342,85253744,C,20,20356,5/13/2016 0:00,2,6,,,85253744,96153050,25,M,93190342,85253744,56,20
93190526,85253887,C,20,20289,4/1/2016 0:00,8,6,,,85253887,96153242,27,M,93190526,85253887,56,20
93190638,85253974,C,20,20289,4/18/2016 0:00,14,6,,,85253974,96153361,35,M,93190638,85253974,56,20
93191705,85254322,C,13,20289,4/27/2016 0:00,22,2,6/7/2016 0:00,,85254322,96154210,32,M,93191705,85254322,56,13
93191590,85254774,C,20,20380,1/14/2016 0:00,17,6,,,85254774,96154098,47,M,93191590,85254774,56,20
93191614,85254791,C,20,20289,4/27/2016 0:00,10,6,,,85254791,96154123,35,M,93191614,85254791,56,20
,,,,,,,,,,85254791,96154122,50,M,93191614,85254791,56,20
,,,,,,,,,,85254791,96153721,25,M,93191614,85254791,56,20
93192194,85254988,C,20,20373,6/1/2016 0:00,,6,,,85254988,96153911,41,M,93192194,85254988,56,20
93192487,85255677,C,25,20289,5/2/2016 0:00,18,6,,,85255677,96155173,13,M,93192487,85255677,56,25
93193209,85255765,C,20,20388,6/1/2016 0:00,,6,,,85255765,96155289,53,M,93193209,85255765,56,20
93192957,85256063,C,5,20356,6/12/2016 0:00,8,6,,,85256063,96156062,65,M,93192957,85256063,56,5
93194544,85257005,C,20,20289,4/2/2016 0:00,21,2,6/16/2016 0:00,,85257005,96157286,31,M,93194544,85257005,56,20
93196137,85257470,C,20,20289,3/31/2016 0:00,13,6,,,85257470,96157885,26,M,93196137,85257470,56,20
93194760,85257751,C,20,20402,5/28/2016 0:00,4,4,6/8/2016 0:00,,85257751,96156761,57,M,93194760,85257751,56,20
93196326,85258217,C,20,20406,4/5/2016 0:00,12,6,,,85258217,96158230,30,M,93196326,85258217,56,20
93197306,85259092,C,25,20406,6/11/2016 0:00,17,6,,,85259092,96159671,,M,93197306,85259092,56,25
93197503,85259267,C,25,20289,6/8/2016 0:00,10,6,,,85259267,96159014,48,M,93197503,85259267,56,25
93196765,85259586,C,4,20289,6/5/2016 0:00,22,6,,,85259586,96159508,35,M,93196765,85259586,56,4
93198820,85260812,C,20,20400,4/25/2016 0:00,15,6,,,85260812,96161679,14,M,93198820,85260812,56,20
93198986,85261620,C,20,20289,6/13/2016 0:00,11,6,,,85261620,96161860,45,M,93198986,85261620,56,20
93200734,85262263,C,20,20416,6/9/2016 0:00,2,6,,,85262263,96162596,51,M,93200734,85262263,56,20
93200830,85262350,C,20,20289,6/17/2016 0:00,12,6,,,85262350,96163752,38,M,93200830,85262350,56,20
93204132,85263512,C,24,20408,6/4/2016 0:00,10,6,,,85263512,96165826,40,F,93204132,85263512,56,24
93202220,85263668,A,5,20433,1/1/2016 0:00,,2,6/3/2016 0:00,,85263668,96164151,23,M,93202220,85263668,56,5
93201623,85264035,C,20,20416,6/23/2016 0:00,17,6,,,85264035,96164672,65,M,93201623,85264035,56,20
93202722,85264084,C,20,20429,1/8/2016 0:00,20,2,6/30/2016 0:00,,85264084,96165376,36,M,93202722,85264084,56,20
93201839,85264215,C,20,20433,6/12/2016 0:00,0,2,6/21/2016 0:00,,85264215,96164850,58,M,93201839,85264215,56,20
93203457,85264802,C,20,20437,1/4/2016 0:00,0,6,,,85264802,96166478,66,F,93203457,85264802,56,20
93204588,85264900,C,20,20437,2/24/2016 0:00,2,4,6/30/2016 0:00,,85264900,96166731,,U,93204588,85264900,56,20
,,,,,,,,,,85264900,96166730,20,M,93204588,85264900,56,20
93203783,85264986,C,20,20289,6/28/2016 0:00,4,6,,,85264986,96166834,25,M,93203783,85264986,56,20
93204764,85265067,C,13,20437,4/1/2016 0:00,16,6,,,85265067,96167044,,U,93204764,85265067,56,13
93203983,85265075,C,20,20289,6/22/2016 0:00,21,4,6/30/2016 0:00,,85265075,96168052,40,M,93203983,85265075,56,20
93205289,85265323,C,41,20437,6/2/2016 0:00,15,6,,,85265323,96168360,18,M,93205289,85265323,56,41
93203850,85266097,C,25,20437,3/24/2016 0:00,0,6,,,85266097,96166904,,U,93203850,85266097,56,25
93205951,85267083,C,20,20437,6/12/2016 0:00,16,6,,,85267083,96170069,25,M,93205951,85267083,56,20
93207320,85267407,C,20,20429,6/9/2016 0:00,5,4,6/12/2016 0:00,,85267407,96169708,40,M,93207320,85267407,56,20
93207380,85267458,C,13,20437,6/13/2016 0:00,17,6,,,85267458,96170518,50,M,93207380,85267458,56,13
93206370,85267622,C,20,20408,6/5/2016 0:00,0,6,,,85267622,96168777,66,M,93206370,85267622,56,20
,,,,,,,,,,85267622,96169166,,U,93206370,85267622,56,20
93207703,85268747,C,20,20458,6/20/2016 0:00,21,6,,,85268747,96169953,59,M,93207703,85268747,56,20
93209508,85269507,C,24,20429,6/16/2016 0:00,11,6,,,85269507,96172716,74,M,93209508,85269507,56,24
93209677,85270659,C,20,20429,5/31/2016 0:00,23,6,,,85270659,96172893,23,M,93209677,85270659,56,20
93208986,85270676,C,20,20429,6/24/2016 0:00,2,6,,,85270676,96172915,24,M,93208986,85270676,56,20
93212304,85272215,C,20,20466,3/28/2016 0:00,16,6,,,85272215,96175232,44,M,93212304,85272215,56,20
93213129,85272954,C,20,20473,2/27/2016 0:00,3,2,6/30/2016 0:00,,85272954,96175439,22,M,93213129,85272954,56,20
93213542,85273310,C,20,20445,2/10/2016 0:00,10,4,6/26/2016 0:00,,85273310,96176770,12,M,93213542,85273310,56,20
93213062,85273386,C,25,20477,5/1/2016 0:00,20,6,,,85273386,96175991,22,M,93213062,85273386,56,25
93213004,85273814,C,13,20477,4/19/2016 0:00,16,6,,,85273814,96175929,14,M,93213004,85273814,56,13
93213659,85273902,C,20,20473,5/17/2016 0:00,12,6,,,85273902,96176893,,U,93213659,85273902,56,20
93214114,85273908,C,20,20445,4/9/2016 0:00,15,6,,,85273908,96176902,64,M,93214114,85273908,56,20
93215199,85274868,C,20,20445,4/14/2016 0:00,0,6,,,85274868,96178429,48,M,93215199,85274868,56,20
93218304,85277858,C,10,20473,6/2/2016 0:00,14,2,6/30/2016 0:00,,85277858,96182226,4,M,93218304,85277858,56,10
93219552,85278931,C,20,20445,5/14/2016 0:00,1,6,,,85278931,96182838,,U,93219552,85278931,56,20
93221137,85279439,C,20,20473,3/1/2016 0:00,8,6,,,85279439,96183447,14,M,93221137,85279439,56,20
93219056,85279535,C,20,20489,6/5/2016 0:00,0,6,,,85279535,96182044,57,M,93219056,85279535,56,20
93220568,85280599,C,13,20466,6/8/2016 0:00,21,6,,,85280599,96184525,15,M,93220568,85280599,56,13
93221524,85280778,C,20,20445,5/16/2016 0:00,14,6,,,85280778,96183784,45,M,93221524,85280778,56,20
93221094,85281066,C,13,20466,6/9/2016 0:00,,6,,,85281066,96185038,50,M,93221094,85281066,56,13
93223511,85281887,C,20,20445,5/30/2016 0:00,19,6,,,85281887,96185831,,U,93223511,85281887,56,20
93224224,85283261,A,20,20441,4/9/2016 0:00,23,6,,,85283261,96187556,26,M,93224224,85283261,56,20
93227474,85284468,C,13,20445,6/10/2016 0:00,17,6,,,85284468,96190262,,,93227474,85284468,56,13
93224751,85284722,C,20,20441,4/30/2016 0:00,0,4,6/1/2016 0:00,,85284722,96189114,35,M,93224751,85284722,56,20
93227200,85285347,C,20,20445,6/8/2016 0:00,15,6,,,85285347,96188984,17,M,93227200,85285347,56,20
93226595,85285472,C,20,20441,5/9/2016 0:00,14,4,5/24/2016 0:00,,85285472,96190022,36,M,93226595,85285472,56,20
93228427,85286209,C,20,20475,1/24/2016 0:00,8,2,6/30/2016 0:00,,85286209,96191827,26,M,93228427,85286209,56,20
93227658,85286623,C,20,20466,6/29/2016 0:00,16,6,,,85286623,96190434,30,M,93227658,85286623,56,20
93228136,85286737,C,20,20441,5/11/2016 0:00,16,2,6/16/2016 0:00,,85286737,96191557,12,M,93228136,85286737,56,20
93230220,85287880,C,14,20475,3/14/2016 0:00,23,4,6/22/2016 0:00,,85287880,96192629,30,M,93230220,85287880,56,14
93230241,85287903,C,40,20475,3/16/2016 0:00,10,6,,,85287903,96192649,13,M,93230241,85287903,56,40
93230512,85288109,A,20,20475,1/1/2016 0:00,0,2,6/10/2016 0:00,,85288109,96193692,15,M,93230512,85288109,56,20
93230873,85288435,C,20,20475,4/9/2016 0:00,11,2,6/30/2016 0:00,,85288435,96194301,22,M,93230873,85288435,56,20
93233752,85291039,C,10,20445,6/25/2016 0:00,3,6,,,85291039,96197204,22,M,93233752,85291039,56,10
93233192,85291579,C,32,20475,4/29/2016 0:00,8,6,,,85291579,96196651,55,M,93233192,85291579,56,32
93233225,85291612,C,20,20445,5/28/2016 0:00,0,4,6/23/2016 0:00,,85291612,96196692,21,M,93233225,85291612,56,20
93233683,85291998,C,20,20475,4/29/2016 0:00,14,6,,,85291998,96197128,,M,93233683,85291998,56,20
,,,,,,,,,,85291998,96197127,,M,93233683,85291998,56,20
93235829,85292969,C,20,20475,3/16/2016 0:00,12,2,6/30/2016 0:00,,85292969,96199267,32,M,93235829,85292969,56,20
93239300,85295252,C,25,20475,5/28/2016 0:00,17,6,,,85295252,96201710,23,F,93239300,85295252,56,25
93238585,85295855,C,18,20475,5/27/2016 0:00,14,6,,,85295855,96202248,44,M,93238585,85295855,56,18
93239081,85296270,C,20,20475,1/1/2016 0:00,0,6,,,85296270,96202712,14,M,93239081,85296270,56,20
93241177,85296991,C,20,20475,6/4/2016 0:00,2,6,,,85296991,96203543,17,M,93241177,85296991,56,20
93250128,85304469,C,8,20475,6/26/2016 0:00,12,6,,,85304469,96212589,28,M,93250128,85304469,56,8
93861283,85835315,C,20,20053,7/6/2016 0:00,18,6,,,85835315,96826633,63,M,93861283,85835315,56,20
93862060,85836996,C,25,20073,5/9/2016 0:00,16,2,6/20/2016 0:00,,85836996,96828411,8,M,93862060,85836996,56,25
93863304,85837227,C,13,20065,6/27/2016 0:00,23,6,,,85837227,96828672,,M,93863304,85837227,56,13
93862906,85837909,C,20,20079,4/12/2016 0:00,,6,,,85837909,96827797,43,M,93862906,85837909,56,20
,,,,,,,,,,85837909,96827799,20,M,93862906,85837909,56,20
93863645,85838532,C,38,20073,6/1/2016 0:00,0,6,,,85838532,96829009,79,M,93863645,85838532,56,38
93863788,85838655,C,25,20085,4/23/2016 0:00,0,6,,,85838655,96829156,56,M,93863788,85838655,56,25
93865679,85839449,C,13,20065,7/9/2016 0:00,22,6,,,85839449,96830599,20,M,93865679,85839449,56,13
93864752,85839489,C,20,20100,5/6/2016 0:00,21,6,,,85839489,96830639,43,M,93864752,85839489,56,20
93864789,85839658,C,20,20090,4/6/2016 0:00,9,6,,,85839658,96830667,18,M,93864789,85839658,56,20
93865933,85839747,C,20,20102,7/13/2016 0:00,15,6,,,85839747,96830778,36,M,93865933,85839747,56,20
93867284,85840091,C,20,20090,6/30/2016 0:00,8,6,,,85840091,96832195,9,M,93867284,85840091,56,20
93865925,85840685,C,20,20094,7/5/2016 0:00,12,6,,,85840685,96831318,47,M,93865925,85840685,56,20
93866659,85841342,C,25,20065,7/21/2016 0:00,0,6,,,85841342,96832297,,M,93866659,85841342,56,25
93868929,85842447,C,38,20135,7/1/2016 0:00,15,2,7/11/2016 0:00,,85842447,96835164,19,M,93868929,85842447,56,38
93869126,85842825,C,23,20135,1/21/2016 0:00,10,6,,,85842825,96833022,31,M,93869126,85842825,56,23
93868869,85842933,C,4,20142,3/3/2016 0:00,11,4,6/14/2016 0:00,,85842933,96834240,17,M,93868869,85842933,56,4
93869048,85843033,C,13,20135,7/10/2016 0:00,18,6,,,85843033,96834402,25,M,93869048,85843033,56,13
93869406,85843051,C,20,20135,7/11/2016 0:00,16,6,,,85843051,96835276,13,M,93869406,85843051,56,20
93870396,85843227,C,31,20135,7/29/2016 0:00,17,6,,,85843227,96834756,,,93870396,85843227,56,31
93869665,85843259,C,20,20153,7/26/2016 0:00,21,6,,,85843259,96835551,56,M,93869665,85843259,56,20
93869375,85843549,C,20,20142,6/28/2016 0:00,15,6,,,85843549,96835248,31,M,93869375,85843549,56,20
93870203,85843706,C,18,20145,5/25/2016 0:00,9,6,,,85843706,96834558,46,M,93870203,85843706,56,18
93869595,85843834,C,20,20152,6/1/2016 0:00,,2,7/28/2016 0:00,,85843834,96835472,30,M,93869595,85843834,56,20
93871162,85844535,C,20,20164,7/14/2016 0:00,11,6,,,85844535,96835846,,,93871162,85844535,56,20
93872434,85844958,C,23,20105,2/7/2016 0:00,21,6,,,85844958,96837335,27,M,93872434,85844958,56,23
93871941,85846237,C,20,20174,3/11/2016 0:00,21,6,,,85846237,96838303,,M,93871941,85846237,56,20
93872032,85846313,A,20,20176,7/7/2016 0:00,15,6,,,85846313,96838383,47,M,93872032,85846313,56,20
93874658,85847803,C,20,20185,3/30/2016 0:00,19,4,7/2/2016 0:00,,85847803,96840044,63,M,93874658,85847803,56,20
93875926,85848269,A,20,20105,5/17/2016 0:00,14,6,,,85848269,96841418,,M,93875926,85848269,56,20
93874475,85848558,C,20,20177,7/10/2016 0:00,17,6,,,85848558,96839848,33,M,93874475,85848558,56,20
93875467,85848731,C,20,20194,6/21/2016 0:00,9,2,7/31/2016 0:00,,85848731,96840365,14,M,93875467,85848731,56,20
93875791,85848966,C,41,20105,5/24/2016 0:00,19,2,7/2/2016 0:00,,85848966,96840695,18,M,93875791,85848966,56,41
93876129,85849133,C,15,20105,5/27/2016 0:00,8,6,,,85849133,96840939,25,F,93876129,85849133,56,15
93876965,85850881,C,20,20105,6/3/2016 0:00,0,6,,,85850881,96843403,48,M,93876965,85850881,56,20
93877019,85850942,C,20,20105,6/9/2016 0:00,13,2,7/14/2016 0:00,,85850942,96843018,35,M,93877019,85850942,56,20
93881501,85853316,C,20,20212,3/1/2016 0:00,0,6,,,85853316,96847120,13,M,93881501,85853316,56,20
93881040,85853942,C,20,20216,7/12/2016 0:00,16,6,,,85853942,96845881,60,M,93881040,85853942,56,20
93882422,85854267,C,20,20129,2/17/2016 0:00,15,2,7/19/2016 0:00,,85854267,96847404,35,M,93882422,85854267,56,20
93886104,85859550,C,20,20211,3/5/2016 0:00,22,2,7/11/2016 0:00,,85859550,96852528,37,M,93886104,85859550,56,20
93890781,85862088,C,20,20245,4/28/2016 0:00,13,6,,,85862088,96855827,36,M,93890781,85862088,56,20
93890873,85862166,C,20,20211,4/19/2016 0:00,13,4,6/17/2016 0:00,,85862166,96855921,13,M,93890873,85862166,56,20
93891071,85862349,C,20,20211,4/26/2016 0:00,11,6,,,85862349,96857130,,M,93891071,85862349,56,20
93892821,85862995,C,20,20105,6/1/2016 0:00,0,2,7/8/2016 0:00,,85862995,96857874,25,M,93892821,85862995,56,20
,,,,,,,,,,85862995,96857875,27,F,93892821,85862995,56,20
93893225,85863367,C,20,20211,5/18/2016 0:00,21,2,7/11/2016 0:00,,85863367,96859279,23,M,93893225,85863367,56,20
93891398,85863595,C,20,20105,7/1/2016 0:00,12,6,,,85863595,96856874,,M,93891398,85863595,56,20
93893002,85863946,C,4,20211,5/14/2016 0:00,13,6,,,85863946,96859064,,M,93893002,85863946,56,4
93891918,85864038,C,20,20105,7/5/2016 0:00,17,6,,,85864038,96858390,7,M,93891918,85864038,56,20
93896493,85866423,C,20,20264,7/7/2016 0:00,20,6,,,85866423,96860937,,M,93896493,85866423,56,20
93896798,85867706,C,20,20264,7/25/2016 0:00,11,6,,,85867706,96862251,33,M,93896798,85867706,56,20
93898986,85868845,C,20,20129,4/24/2016 0:00,22,6,,,85868845,96865089,35,M,93898986,85868845,56,20
93899890,85870675,C,20,20105,7/11/2016 0:00,12,6,,,85870675,96865984,10,M,93899890,85870675,56,20
93903399,85873004,C,20,20129,5/9/2016 0:00,10,4,6/1/2016 0:00,,85873004,96869546,28,M,93903399,85873004,56,20
93904972,85873514,C,20,20105,7/2/2016 0:00,12,6,,,85873514,96870499,,F,93904972,85873514,56,20
93903314,85873912,C,20,20296,6/6/2016 0:00,11,2,7/29/2016 0:00,,85873912,96869445,15,M,93903314,85873912,56,20
93907307,85876739,C,20,20211,6/23/2016 0:00,18,6,,,85876739,96873489,46,M,93907307,85876739,56,20
93907304,85877641,C,20,20287,7/15/2016 0:00,23,6,,,85877641,96873488,,U,93907304,85877641,56,20
93910426,85879736,C,20,20105,7/20/2016 0:00,13,6,,,85879736,96875621,21,F,93910426,85879736,56,20
93910757,85880049,C,20,20105,7/19/2016 0:00,0,6,,,85880049,96875937,39,M,93910757,85880049,56,20
93912932,85881039,C,20,20309,3/26/2016 0:00,8,6,,,85881039,96878557,44,M,93912932,85881039,56,20
93913045,85882203,C,20,20309,4/19/2016 0:00,13,6,,,85882203,96879201,,M,93913045,85882203,56,20
93914547,85882651,C,4,20309,5/25/2016 0:00,16,6,,,85882651,96880078,18,M,93914547,85882651,56,4
93913897,85883800,C,20,20289,1/8/2016 0:00,15,6,,,85883800,96880433,52,M,93913897,85883800,56,20
93915247,85884105,C,20,20211,7/10/2016 0:00,21,6,,,85884105,96880759,13,M,93915247,85884105,56,20
93916880,85884767,C,20,20289,2/22/2016 0:00,21,6,,,85884767,96882006,16,M,93916880,85884767,56,20
93916088,85885843,C,20,20105,7/21/2016 0:00,0,6,,,85885843,96882566,37,M,93916088,85885843,56,20
93918836,85886560,C,20,20289,3/11/2016 0:00,10,6,,,85886560,96883936,38,M,93918836,85886560,56,20
93917878,85887574,C,38,20309,7/17/2016 0:00,3,6,,,85887574,96884035,,M,93917878,85887574,56,38
93920456,85888120,C,20,20318,4/9/2016 0:00,18,2,6/23/2016 0:00,,85888120,96884976,15,M,93920456,85888120,56,20
